textbook ID,학년,출판사(저자),교육과정,Lesson,Title,DESCRIPTION,KEY_EXPRESSION,KEY_EXPRESSION_Kor,SUB_EXPRESSION,SUB_EXPRESSION_Kor
901,중3,능률(김),2015,7,Future Changes through Technology,목적을 나타내는 so that,This system adjusts the temperature so that you can drive comfortably.,이 시스템은 온도를 조절해서 당신이 편안하게 운전할 수 있게 해요.,The car creates a smart route so that you can avoid traffic. It updates map information so that you can reach places faster.,차가 혼잡을 피할 수 있도록 똑똑한 경로를 만들어줘요. 정보를 업데이트해서 더 빨리 도착할 수 있게 해요.
902,중3,능률(양),2015,1,How Are You Getting Along?,관계대명사 who의 비제한적 용법,I have a friend who loves adventure.,난 모험을 좋아하는 친구가 있어요.,"She has a neighbor who rides his bike every morning. My classmate, who enjoys music, sings beautifully.",그녀는 매일 아침 자전거를 타는 이웃이 있어요. 내 반 친구는 음악을 즐기며 아름답게 노래해요.
902,중3,능률(양),2015,2,Foods from Around the World,「주어 + 동사 + 목적어 + 목적격 보어」 구문,He named pizza a masterpiece of flavor and tradition.,그는 피자를 맛과 전통의 걸작이라고 불렀어요.,They made rice a staple food. We called kimchi a cultural treasure.,그들은 쌀을 주식 음식으로 만들었어요. 우리는 김치를 문화적 보물이라고 불렀어요.
902,중3,능률(양),2015,3,What Makes Us Shop?,사역동사 make,The advertisement made me choose the limited edition sneakers.,그 광고가 저를 한정판 스니커즈를 선택하게 만들었어요.,The store promotion made me buy a stylish jacket. The flashy display made her explore the new collection.,그 가게의 프로모션이 저를 멋진 재킷을 사게 했어요. 그 화려한 진열이 그녀로 하여금 새 컬렉션을 보게 만들었어요.
902,중3,능률(양),2015,4,We Are Global Villagers,분사구문,"Working with fellow students, we have organized a community clean-up.","같은 목표를 가진 친구들과 함께, 우리는 지역 청소 행사를 조직했어요.","Working with local businesses, we have raised funds. Working with dedicated volunteers, we have planted trees.","지역 상인들과 함께, 우리는 기금을 모았어요. 헌신적인 자원봉사자들과 함께, 우리는 나무를 심었어요."
902,중3,능률(양),2015,5,Science in Sports,"the 비교급 ~, the 비교급 … The less energy the bat loses, the more energy the ball gets.","The less time we rest, the quicker our recovery.","우리가 덜 쉬면, 회복이 더 빨라져요.","The less water the athlete drinks during the game, the more effort he puts in. The less distractions at practice, the more focus we maintain.","선수가 경기 중에 덜 마시면, 더 많은 노력을 해요. 연습할 때 덜 산만하면, 더 집중해요."
902,중3,능률(양),2015,6,Make Your Ideas Blossom,지각동사 구문,I sometimes hear the wind whispering through the trees.,나는 때때로 바람이 나무 사이로 속삭이는 것을 들어요.,Children often see clouds dancing in the sky. Artists sometimes notice colors blending in the sunset.,아이들은 종종 하늘에서 구름이 춤추는 것을 봐요. 예술가들은 때때로 노을 속에서 색깔이 어우러지는 것을 알아봐요.
902,중3,능률(양),2015,7,Enjoy Arts and Crafts,so ~ that ...,My painting was so vibrant that it caught everyone's attention.,내 그림이 너무 선명해서 모두의 관심을 끌었어요.,The sculpture was so detailed that I admired it for hours. The craft project was so unique that people couldn't stop talking about it.,그 조각상이 너무 정교해서 몇 시간 동안 감탄했어요. 그 공예 작품이 너무 독특해서 사람들이 계속 이야기했어요.
903,중3,동아(윤),2015,1,Follow Your Dream,to부정사의 형용사적 용법,I got a chance to meet a famous singer.,나는 유명한 가수를 만날 기회를 얻었어요.,She got a chance to watch a classic movie. They got a chance to explore an old castle.,그녀는 고전 영화를 볼 기회를 얻었어요. 그들은 오래된 성을 탐험할 기회를 얻었어요.
903,중3,동아(윤),2015,2,Food for the Heart,so that,My mother baked a cake so that I could celebrate.,우리 어머니가 내가 축하할 수 있도록 케이크를 구워주셨어요.,The teacher prepared extra lessons so that we could practice more. He studied hard so that he might succeed in the exam.,선생님이 우리가 더 많이 연습할 수 있도록 추가 수업을 준비했어요. 그는 시험에서 성공할 수 있도록 열심히 공부했어요.
903,중3,동아(윤),2015,3,Stories of English Words and Expressions,It ~ that,It feels amazing that my friend trusts me.,내 친구가 나를 믿는 것이 놀라워요.,It seems clear that she loves animals. It turns out that playing games is fun.,그녀가 동물을 사랑하는 것이 분명해요. 게임하는 것이 재미있는 것으로 드러나요.
903,중3,동아(윤),2015,4,Be a Smart Spender,의문사＋to부정사,I don't know what to buy next.,나는 다음에 무엇을 사야 할지 모르겠어요.,I don't know when to search for bargains. I don't know where to find a great deal.,나는 언제 할인 상품을 찾아야 할지 모르겠어요. 나는 어디서 좋은 거래를 찾을 수 있을지 모르겠어요.
903,중3,동아(윤),2015,5,The Team Behind the Team,as ~ as They are as important as the players.,The manager is as important as the players.,매니저는 선수들만큼 중요해요.,The organizer is as reliable as the players. The planner is as creative as the players.,조직자는 선수들만큼 믿음직해요. 기획자는 선수들만큼 창의적이에요.
903,중3,동아(윤),2015,6,Stories for All Time,관계대명사 what,The book is what every writer cherishes.,모든 작가가 소중히 여기는 책이에요.,The story is what many people remember. The movie is what my friend recommended.,많은 사람들이 기억하는 이야기예요. 내 친구가 추천한 영화예요.
903,중3,동아(윤),2015,7,Technology in Our Lives,"접속사 as As information and communication technology develops, the amount of data we have is getting much greater than before.","As the internet expands, we discover new opportunities.","인터넷이 확장됨에 따라, 우리는 새로운 기회를 발견해요.","As mobile apps improve, our daily tasks become easier. As digital devices advance, our lives grow more connected.","모바일 앱이 개선됨에 따라, 우리의 일상이 더 쉬워져요. 디지털 기기가 발전함에 따라, 우리의 생활이 점점 더 연결되어가요."
903,중3,동아(윤),2015,8,The Joseon Dynasty Through Paintings,가정법 과거,I wish I could see the palace in person.,내가 직접 궁전을 볼 수 있으면 좋겠어요.,"If I were there, I would learn about traditional art. If I could travel back in time, I would admire ancient paintings.",거기에 있었다면 전통 미술에 대해 배웠을 거예요. 시간을 거슬러 여행할 수 있다면 고대 그림들을 감상했을 거예요.
904,중3,동아(이),2015,1,"I Can’t, but We Can",관계대명사 what,They achieved what they hoped.,그들은 바랐던 것을 이뤘어요.,She found what she liked. They kept what was important.,그녀는 좋아하는 것을 찾았어요. 그들은 중요한 것을 간직했어요.
904,중3,동아(이),2015,2,Go Green,조동사 수동태,Organic waste can be turned into energy easily.,유기 폐기물은 쉽게 에너지로 전환될 수 있어요.,Plastic bottles can be recycled quickly. Old cars can be repaired efficiently.,플라스틱 병은 빠르게 재활용될 수 있어요. 오래된 자동차는 효율적으로 수리될 수 있어요.
904,중3,동아(이),2015,3,Heal the World,It ~ that 강조,It was a beautiful memory that we cherished.,우리가 소중히 간직했던 아름다운 기억이었어요.,It was an amazing event that brought us together. It was a peaceful night that calmed our minds.,우리를 하나로 모은 놀라운 행사였어요. 우리 마음을 진정시킨 평화로운 밤이었어요.
904,중3,동아(이),2015,4,"Open a Book, Open Your Mind",접속사 since를 사용하여 원인과 결과를 연결하는 문장 만들기,I took an umbrella since it looked like rain.,비 올 것 같아서 우산을 들었어요.,She finished her homework early since she wanted to read a book. They walked slowly since the street was slippery.,그녀는 책을 읽고 싶어서 숙제를 일찍 끝냈어요. 그들은 길이 미끄러워서 천천히 걸었어요.
904,중3,동아(이),2015,5,Believe in Yourself,의문사 + to부정사,I didn’t know when to start my homework.,나는 언제 숙제를 시작할지 몰랐어요.,She wasn’t sure where to find the lost book. He asked how to solve the tricky problem.,그녀는 잃어버린 책을 어디서 찾을지 확신하지 못했어요. 그는 어려운 문제를 어떻게 풀어야 할지 물었어요.
904,중3,동아(이),2015,6,Make the World Beautiful,+ 동사원형,Plant trees to grow green spaces.,나무를 심어 푸른 공간을 만들어봐요.,Design parks to bring smiles to everyone. Paint murals to add color to neighborhoods.,모든 사람에게 미소를 주는 공원을 설계해요. 동네에 색깔을 더하는 벽화를 그려봐요.
904,중3,동아(이),2015,7,Feel the Wonder,접속사 while,Some birds sing while they fly.,일부 새들은 날면서 노래해요.,Some children laugh while they play. Some dogs bark while they run.,어떤 아이들은 놀면서 웃어요. 어떤 개들은 달리면서 짖어요.
904,중3,동아(이),2015,8,Up to You,과거완료,The report mentioned that Martin Luther King had given a famous speech.,보고서는 마틴 루터 킹이 유명한 연설을 했다고 말했어요.,The teacher explained that the researcher had discovered a new method. We learned that the actor had retired quietly.,선생님은 연구자가 새로운 방법을 발견했다고 설명했어요. 우리는 그 배우가 조용히 은퇴했다고 배웠어요.
905,중3,비상,2015,1,The Art of Communication,관계부사,I will talk when my teacher is ready.,선생님이 준비되었을 때 말할 거예요.,They listen carefully when the class is quiet. We smile when our friends greet us.,수업이 조용할 때 그들은 주의 깊게 들어요. 친구들이 인사할 때 우리는 미소 짓어요.
905,중3,비상,2015,2,Wonderful Nature,현재완료진행,I've been exploring the mountains to learn about herbs.,나는 약초에 대해 배우기 위해 산을 탐험해 왔어요.,She has been hiking the river trail since morning. They have been observing plants in the garden for several years.,그녀는 아침부터 강변 산책로를 걸어왔어요. 그들은 여러 해 동안 정원의 식물을 관찰해 왔어요.
905,중3,비상,2015,3,For the Love of Our Country,과거완료,"When I was seventeen, my parents had already chosen a new school for me.","내가 열일곱 살이었을 때, 부모님께서 이미 나를 위해 새로운 학교를 선택해 주셨어요.","When I was young, my mother had already shared stories of our nation's heroes. Before I finished middle school, my teacher had already emphasized the importance of our history.","내가 어렸을 때, 어머니께서 이미 우리 나라 영웅들의 이야기를 들려주셨어요. 내가 중학교를 졸업하기 전에, 선생님께서 이미 우리 역사의 중요성을 강조해 주셨어요."
905,중3,비상,2015,4,Music to My Ears!,it(가목적어)~to부정사(진목적어),I consider it important to appreciate different sounds.,나는 다양한 소리를 감상하는 것이 중요하다고 생각해요.,I find it enjoyable to listen to classical music. We believe it essential to practice every day.,나는 클래식 음악을 듣는 것이 즐거워요. 우리는 매일 연습하는 것이 필수적이라고 생각해요.
905,중3,비상,2015,5,Critical Minds,so that ~ can... They made up this fake article so that they could draw the readers’ attention.,They changed the schedule so that students can participate actively.,학생들이 적극적으로 참여할 수 있도록 시간표를 바꿨어요.,The teacher prepared extra examples so that we could understand better. She arranged the meeting so that parents can ask questions.,선생님은 더 잘 이해할 수 있도록 추가 예시를 준비했어요. 그녀는 학부모들이 질문할 수 있도록 회의를 준비했어요.
905,중3,비상,2015,6,Words of Wisdom,have+목적어+과거 분사,I had my room cleaned by professionals.,저는 제 방을 전문가들에게 청소시켰어요.,I had the car repaired by a skilled mechanic. I had my shoes fixed by a cobbler.,저는 숙련된 정비사에게 차를 수리시켰어요. 저는 구두 수선공에게 신발을 고쳐달라고 했어요.
905,중3,비상,2015,7,Spend Wisely,수의 일치,Most of the students in our class bring their textbooks.,우리 반의 대부분 학생들이 자신의 교과서를 가져와요.,Many of the friends at the park enjoy their ice cream. Several of the players during the match celebrate their win.,공원에 있는 많은 친구들이 아이스크림을 즐겨요. 경기 중 몇몇 선수들이 승리를 축하해요.
905,중3,비상,2015,8,Wonders of Space Travel,with+명사+분사,I saw a comet with a tail shining.,나는 빛나는 꼬리를 가진 혜성을 봤어요.,The rover has a panel with circuits lighting up. We watched a meteor with a trail glowing.,로버는 불빛이 반짝이는 패널을 가지고 있어요. 우리는 반짝이는 꼬리를 가진 유성을 봤어요.
906,중3,천재(이),2015,1,What Matters to You?,지각동사 목적어 동사원형,I heard my friend sing a song.,나는 내 친구가 노래하는 것을 들었어요.,She watched her brother run in the park. He noticed his teacher smile at the door.,그녀는 동생이 공원에서 뛰는 것을 봤어요. 그는 선생님이 문에서 미소짓는 것을 알아챘어요.
906,중3,천재(이),2015,2,"Animals, Big and Small",접속사 since/though,"Since the little puppy barked loudly, people admired its cuteness.","작은 강아지가 크게 짖었기 때문에, 사람들은 그 귀여움을 칭찬했어요.","Though the lion roared fiercely, its eyes remained gentle. Since the kitten played quietly, everyone felt delighted.","사자가 거칠게 포효했지만, 눈은 부드러웠어요. 새끼 고양이가 조용히 놀았기 때문에, 모두가 기뻐했어요."
906,중3,천재(이),2015,3,"Be Positive, Be Happy",형용사/부사 so + that ~ It was so cold that I put on my coat.,The movie was so exciting that we all cheered.,그 영화가 너무 신나서 모두가 환호했어요.,The food was so delicious that I asked for the recipe. The music was so relaxing that I fell asleep.,음식이 너무 맛있어서 레시피를 물어봤어요. 음악이 너무 편안해서 잠들었어요.
906,중3,천재(이),2015,4,Opening a Window to the World,접속사 if/whether I wonder if they are angry.,I wonder if my parents will visit this weekend.,나는 부모님이 이번 주말에 방문하실지 궁금해요.,She wonders whether the local festival will be exciting. He wonders if the new library opens soon.,그녀는 지역 축제가 신날지 궁금해해요. 그는 새 도서관이 곧 열릴지 궁금해해요.
906,중3,천재(이),2015,5,Are You into Books?,강조구문,It was Sam that brought the new book.,샘이 새 책을 가져왔어요.,It is my friend that loves reading every day. It was my teacher that recommended the novel.,내 친구가 매일 책 읽는 것을 좋아해요. 선생님이 그 소설을 추천해주셨어요.
906,중3,천재(이),2015,6,Together in Our Community,가정법 과거,"If I had a bike, I would explore the park.","자전거가 있다면, 공원을 탐험할 거예요.","If we knew the secret, we would share it. If they had time, they would join the meeting.","비밀을 알았다면, 함께 나눌 거예요. 시간이 있다면, 회의에 참여할 거예요."
906,중3,천재(이),2015,7,Watch Out,조동사가 포함된 수동태,The safety drill will be conducted by the school staff.,안전 훈련이 학교 직원들에 의해 진행될 거예요.,The assembly will be held in the auditorium. The sports day will be organized by our teachers.,전체 집회가 강당에서 열릴 거예요. 체육대회가 선생님들에 의해 진행될 거예요.
906,중3,천재(이),2015,8,All Your Dreams Are Worth Chasing,계속적 용법의 관계대명사,"My best friend is Alex, who studies in Boston.",내 가장 친한 친구는 보스턴에서 공부하는 알렉스에요.,"Our teacher is Mrs. Lee, who inspires us every day. The writer I admire is someone who always tells honest stories.",우리 선생님은 매일 우리에게 영감을 주시는 이선생님이에요. 내가 존경하는 작가는 항상 솔직한 이야기를 들려주시는 분이에요.
907,중3,천재(정),2015,1,Express Your Feelings,관계대명사의 계속적 용법,"My friend writes messages, which always uplift my mood.","내 친구가 메시지를 써요, 그것들이 항상 내 기분을 북돋아 줘요.","The teacher gives compliments, which inspire confidence. The song touched my heart, which made me smile.","선생님이 칭찬을 해요, 그것이 자신감을 불어넣어 줘요. 그 노래가 내 마음을 감동시켰어요, 그것이 나를 미소 짓게 만들었어요."
907,중3,천재(정),2015,2,Let's Make Our Town Better,비교급 강조 부사,I must confess the streets appear much cleaner.,나는 거리들이 훨씬 깨끗해 보인다고 고백해야 해요.,She noted the buildings looked much taller than before. They claimed the community garden seemed much greener.,그녀는 건물들이 예전보다 훨씬 높아 보인다고 말했어요. 그들은 커뮤니티 정원이 훨씬 푸르게 보인다고 주장했어요.
907,중3,천재(정),2015,3,Laugh First and Then Think,not only ... but also ~   Not only the winners' fun studies but also the ceremony makes people laugh.,"Not only the joke was hilarious, but also the performance delighted everyone.","농담이 웃기기만 한 게 아니라, 공연이 모두를 즐겁게 했어요.","Not only the comedian’s act was amusing, but also his stories captured the audience. Not only the playful skit was entertaining, but also the lively music added more fun.","개그맨의 연기가 재미있기만 한 게 아니라, 그의 이야기가 관객을 사로잡았어요. 웃긴 단막극이 즐거웠기만 한 게 아니라, 경쾌한 음악이 더 많은 즐거움을 줬어요."
907,중3,천재(정),2015,4,Dreaming of My Future,관계대명사 what,This is what I want to achieve someday.,이것이 언젠가 이루고 싶은 것이에요.,That is what inspires my hopes. This is what pushes me to work harder.,그것이 내 희망에 영감을 주는 것이에요. 이것이 나를 더 열심히 일하게 하는 것이에요.
907,중3,천재(정),2015,5,Pictures Speak a Thousand Words,관계대명사 whose,The photo was taken by an artist whose visions amaze everyone.,그 사진은 모두를 놀라게 하는 예술가에 의해 찍혔어요.,The poster was designed by a friend whose creativity shines. The mural was built by a group whose efforts united the community.,그 친구의 창의성이 빛나는 포스터를 만들었어요. 그 그룹의 노력이 지역 사회를 하나로 모았어요.
907,중3,천재(정),2015,6,Love the Earth,강조구문 It ... that   It is this filtered water that you can drink.,It is this renewable energy that powers our community.,이 재생에너지가 우리 공동체를 움직여요.,It is these eco-friendly practices that save our planet. It is that sustainable lifestyle which protects nature.,이 친환경적인 실천들이 우리 지구를 구해요. 그 지속 가능한 생활 방식이 자연을 보호해요.
907,중3,천재(정),2015,7,"Fact, Opinion, or Fake",접속사 if (~인지 아닌지)   You also have to check if they are based on facts.,"If the proposal is genuine, we support it.","제안이 진실이면, 우리는 지지해요.","If the news is real, they will announce it. If the report is accurate, we consider it carefully.","뉴스가 사실이면, 그들은 발표해요. 보고서가 정확하면, 우리는 신중히 검토해요."
907,중3,천재(정),2015,8,Make Peace with Others,형식 동사 목적어 + to 부정사,The teacher asked her to join the art club.,선생님이 그녀에게 미술 동아리에 가입하라고 요청했어요.,The manager told them to start a new project. The coach encouraged us to work harder.,매니저가 그들에게 새 프로젝트를 시작하라고 말했어요. 코치가 우리에게 더 열심히 노력하라고 격려했어요.
908,중3,YBM(박),2015,1,All About Me,관계대명사 'what',Being creative is what motivates me most.,창의적인 활동이 나에게 가장 큰 동기를 줘요.,My dream is what keeps me going. Reading books is what relaxes me.,내 꿈이 나를 계속 나아가게 해요. 책 읽기가 나를 편안하게 해줘요.
908,중3,YBM(박),2015,2,Experience Different Cultures!,명사를 뒤에서 수식하는 현재분사,I saw a cheerful friend reading a book at the cafe.,나는 카페에서 책을 읽고 있는 즐거운 친구를 봤어요.,She met a smiling lady walking her dog. He admired a young man painting a beautiful mural.,그녀는 개를 산책시키는 웃고 있는 아줌마를 만났어요. 그는 아름다운 벽화를 그리고 있는 젊은이를 감탄했어요.
908,중3,YBM(박),2015,3,"Future Dreams, Future Jobs",have/has/had + 목적어 + 과거분사,He has his career plan organized by his mentor.,그는 멘토에게 자신의 진로 계획을 정리해요.,They have their resume checked by a professional. I have my portfolio updated by an expert.,그들은 전문가에게 이력서를 점검받아요. 나는 전문가에게 포트폴리오를 업데이트해요.
908,중3,YBM(박),2015,4,Are You a Digital Citizen?,가정법 과거,"If I hadn't checked social media all day, I would have enjoyed more real-life moments.","내가 하루 종일 소셜 미디어를 확인하지 않았다면, 더 많은 실제 만남을 즐겼을 거예요.","If we hadn't shared every moment online, we might have felt more free. If he hadn't posted his status update, he would have had a quieter evening.","우리가 매 순간을 온라인에 공유하지 않았다면, 더 자유롭게 느꼈을 거예요. 그가 상태 업데이트를 하지 않았다면, 더 조용한 저녁을 보냈을 거예요."
908,중3,YBM(박),2015,5,Love for My Country,so that ~,I study our history every day so that I feel the deep love for my country.,나는 우리 역사를 매일 공부해서 우리 나라에 대한 깊은 사랑을 느껴요.,We visit national monuments so that our memories stay alive. They gather every year so that we celebrate our heritage.,우리는 추억을 간직하기 위해 국립 기념지를 방문해요. 그들은 우리 전통을 기리기 위해 매년 모여요.
908,중3,YBM(박),2015,6,Meet the World,형용사 + to 부정사,"If you speak kindly to your mentor, she will be happy to reply.","멘토에게 친절하게 말하면, 그녀가 기꺼이 대답해줄 거예요.","If you write carefully to your pen pal, they will be glad to read your letter. If you listen attentively to your tour guide, he will be eager to show you around.","펜팔에게 정성껏 쓰면, 그들이 기꺼이 편지를 읽어줄 거예요. 투어 가이드에게 주의 깊게 들으면, 그가 기꺼이 안내해줄 거예요."
908,중3,YBM(박),2015,7,How to Get Along with People,"the + 비교급 ~, the + 비교급 ...","The more honest you are, the more trust you gain.","더 정직하면, 더 많은 신뢰를 얻어요.","The more you listen, the more you understand. The more you smile, the more friends you make.","더 많이 들으면, 더 많이 이해해요. 더 많이 웃으면, 더 많은 친구를 사귀어요."
908,중3,YBM(박),2015,8,Have Fun with Art!,be 동사 + worth + 동사원형 ing,This gallery is worth visiting.,이 갤러리는 방문할 가치가 있어요.,The modern sculpture is worth admiring. That street art is worth exploring.,그 현대 조각은 감탄할 만해요. 그 길거리 예술은 탐험할 가치가 있어요.
908,중3,YBM(박),2015,9,"You Can Do It, Too",의문사가 없는 의문문의 간접의문문,She asked if she could help the community.,그녀는 지역사회에 도움을 줄 수 있는지 물어봤어요.,They wondered if they might start a club. He asked if he could join the science team.,그들은 동아리를 시작할 수 있는지 궁금해했어요. 그는 과학 팀에 가입할 수 있는지 물어봤어요.
909,중3,YBM(송),2015,1,Passion for Life,to'부정사의 부정형,She promised not to waste her energy.,그녀는 에너지를 낭비하지 않기로 약속했어요.,We agreed not to forget our roots. They promised not to quit their dreams.,우리의 뿌리를 잊지 않기로 합의했어요. 그들은 꿈을 포기하지 않기로 약속했어요.
909,중3,YBM(송),2015,2,Teens' Worries,명사절을 이끄는 접속사 'if',Tell your teacher if you are feeling stressed.,선생님에게 스트레스를 받고 있으면 말해요.,Call a friend if you want to share your worries. Tell your parents if you have a bad day.,걱정을 나누고 싶으면 친구에게 전화해요. 힘든 날이면 부모님에게 말해요.
909,중3,YBM(송),2015,3,"Healthy Living, a Happy Life",It ... that' 강조 구문,It is exercise that keeps me healthy.,내 건강을 유지하는 건 운동이에요.,It is water that quenches my thirst. It is sleep that restores my energy.,내 갈증을 풀어주는 건 물이에요. 내 에너지를 회복시키는 건 잠이에요.
909,중3,YBM(송),2015,4,Safety First,seem to,The lifeguard seems to act fast in emergencies.,구조대원이 응급 상황에서 빠르게 행동하는 것 같아요.,The safety officer seems to check all equipment. The guide seems to lead everyone carefully.,안전 관리자가 모든 장비를 검사하는 것 같아요. 가이드는 모두를 조심스럽게 이끄는 것 같아요.
909,중3,YBM(송),2015,5,Look Inside You,현재완료진행형,Artists have been exploring human emotions through sketches.,예술가들이 스케치를 통해 인간의 감정을 탐구해요.,Scientists have been studying body language to reveal feelings. Counselors have been listening to personal stories to understand inner thoughts.,과학자들이 몸짓 언어를 연구하면서 감정을 드러내고 있어요. 상담사들이 개인의 이야기를 들으면서 내면의 생각을 이해하고 있어요.
909,중3,YBM(송),2015,6,Buy and Sell Wisely,과거완료,She had saved enough money before she bought the new phone.,그녀는 새 핸드폰을 사기 전에 충분한 돈을 모았어요.,They had already paid the full price when the discount was announced. I had checked the market trends before I made the purchase.,할인 소식이 전해졌을 때 그들은 이미 전액을 지불했어요. 나는 구매하기 전에 시장 동향을 확인했어요.
909,중3,YBM(송),2015,7,"Small Ideas, Big Differences",so that ... can,I organized my notes so that I can understand the lesson better.,나는 수업을 더 잘 이해할 수 있도록 노트를 정리했어요.,She shortened her break so that she can finish her homework early. They arranged the classroom so that everyone can participate actively.,그녀는 숙제를 일찍 끝낼 수 있도록 쉬는 시간을 줄였어요. 그들은 모두가 적극적으로 참여할 수 있도록 교실을 정리했어요.
909,중3,YBM(송),2015,8,Healthy Food Around the World,접속사 'while',"While people in Greece enjoy olives daily, many people in India choose fresh fruits.","그리스 사람들은 매일 올리브를 즐겨요, 많은 인도 사람들은 신선한 과일을 선택해요.","While people in Mexico eat spicy dishes, many people in Japan favor mild soups. While some countries prefer eggs for breakfast, others enjoy yogurt with honey.","멕시코 사람들은 매운 음식을 먹는 동안, 일본 사람들은 순한 국을 즐겨요. 어떤 나라에서는 아침에 계란을 먹는 동안, 다른 나라에서는 꿀을 넣은 요거트를 즐겨요."
